"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",50390,"13.65.102.222",8883,24,8253,14,2050,10,6203,3698.739221109,0.22468509899999844,72991.04423475859,220860.21823815003
"192.168.1.104",50392,"13.65.102.222",8883,24,8224,14,2026,10,6198,3698.917111543,0.20060227600015423,80796.69046221359,247175.6601603158
"192.168.1.104",50394,"13.65.102.222",8883,24,8233,14,2026,10,6207,3743.849293203,0.2119938959999672,76455.03151657965,234233.15924156457
"192.168.1.104",50396,"13.65.102.222",8883,25,8293,15,2092,10,6201,3744.016617989,0.2014811459998782,83064.84419147644,246216.58643945766
"192.168.1.104",50398,"13.65.102.222",8883,25,8298,15,2092,10,6206,3788.960612649,0.22428087600019353,74620.71799641784,221365.2848402338
"192.168.1.104",50400,"13.65.102.222",8883,24,8227,14,2026,10,6201,3789.137999684,0.19976221799970517,81136.46395347854,248335.24826037532
"192.168.1.104",50402,"13.65.102.222",8883,24,8228,14,2026,10,6202,3834.051173821,0.21127362700008234,76715.68018280712,234842.37339277874
"192.168.1.104",50404,"13.65.102.222",8883,24,8231,14,2026,10,6205,3834.217862549,0.20017561799977557,80968.90201691883,247982.2492670194
"192.168.1.104",50406,"13.65.102.222",8883,24,8225,14,2026,10,6199,3879.158797342,0.21208837899985156,76420.97165545946,233827.0499961467
"192.168.1.104",50408,"13.65.102.222",8883,24,8229,14,2026,10,6203,3879.328155599,0.2009565149996888,80654.26492903252,246938.9957328671
"192.168.1.104",50410,"13.65.102.222",8883,24,8233,14,2026,10,6207,3924.226801124,0.2118954269999449,76490.56060093366,234342.00871174491
"192.168.1.104",50412,"13.65.102.222",8883,24,8225,14,2026,10,6199,3924.394157738,0.19849034699973345,81656.3638735629,249845.90308599037
"192.168.1.104",50414,"13.65.102.222",8883,24,8227,14,2026,10,6201,3969.319730859,0.21172148400000879,76553.40258241969,234307.82300769223
"192.168.1.104",50416,"13.65.102.222",8883,24,8231,14,2026,10,6205,3969.487150609,0.19984457100008512,81103.02881329259,248393.0374069499
"192.168.1.104",50418,"13.65.102.222",8883,22,8089,13,1948,9,6141,4014.42432031,0.6871770739999192,22678.288594944934,71492.48986732897
"192.168.1.104",50420,"13.65.102.222",8883,22,8084,13,1948,9,6136,4014.954821053,0.38278915699993377,40711.70699331668,128237.69718223365
"192.168.1.104",50422,"13.65.102.222",8883,24,8231,14,2026,10,6205,4059.528920126,0.21152005300018573,76626.30455177584,234682.2407422355
"192.168.1.104",50424,"13.65.102.222",8883,24,8228,14,2026,10,6202,4059.696200783,0.20107052599996678,80608.53235149282,246759.1893602954
"192.168.1.104",50426,"13.65.102.222",8883,24,8229,14,2026,10,6203,4104.639595515,0.2119384990000981,76475.01551849954,234143.39647643268
"192.168.1.104",50428,"13.65.102.222",8883,24,8229,14,2026,10,6203,4104.807117533,0.2000253860005614,81029.71489806053,248088.51012471347
"192.168.1.104",50430,"13.65.102.222",8883,24,8230,14,2026,10,6204,4149.745346274,0.22360745799960569,72484.16553274615,221960.39633028486
"192.168.1.104",50432,"13.65.102.222",8883,24,8233,14,2026,10,6207,4149.922727884,0.19960430399987672,81200.65386971821,248772.19080421567
"192.168.1.104",50434,"13.65.102.222",8883,24,8233,14,2026,10,6207,4194.844863938,0.21190752899929066,76486.1922393246,234328.62548345895
"192.168.1.104",50436,"13.65.102.222",8883,24,8230,14,2026,10,6204,4195.012103369,0.2008818069998597,80684.26027256575,247070.6568267512
"192.168.1.104",50438,"13.65.102.222",8883,24,8230,14,2026,10,6204,4239.947225104,0.22350440500031254,72517.58639825167,222062.73742090494
"192.168.1.104",50440,"13.65.102.222",8883,24,8231,14,2026,10,6205,4240.124490272,0.19982124699981796,81112.49550962298,248422.03091668838
"192.168.1.104",50442,"13.65.102.222",8883,24,8228,14,2026,10,6202,4285.057891564,0.21219686800031923,76381.90022661228,233820.6047410905
"192.168.1.104",50444,"13.65.102.222",8883,24,8227,14,2026,10,6201,4285.225532569,0.19979750499987858,81122.13413280535,248291.38882405037
