"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",47244,"13.65.102.222",8883,28,7691,15,1461,13,6230,143450.67498963,15.002607636008179,779.0645655457458,3322.0891467145766
"192.168.1.104",47246,"13.65.102.222",8883,28,7690,15,1461,13,6229,143495.773825932,15.001810810994357,779.1059457591767,3321.732331371603
"192.168.1.104",47248,"13.65.102.222",8883,28,7688,15,1461,13,6227,143540.871057533,14.96426672700909,781.0606569117258,3328.997064058396
"192.168.1.104",47250,"13.65.102.222",8883,28,7685,15,1461,13,6224,143585.93212445,15.010724035004387,778.6433201186078,3317.09515702821
"192.168.1.104",47252,"13.65.102.222",8883,28,7686,15,1461,13,6225,143631.052177139,14.997879433009075,779.310171961757,3320.4694185228864
"192.168.1.104",47254,"13.65.102.222",8883,28,7688,15,1461,13,6227,143676.143757751,15.000955911993515,779.1503467225878,3320.855036989428
"192.168.1.104",47256,"13.65.102.222",8883,28,7684,15,1461,13,6223,143721.220142684,14.972209697996732,780.6462930828336,3325.0936905232534
"192.168.1.104",47258,"13.65.102.222",8883,28,7687,15,1461,13,6226,143766.276198355,15.014776281022932,778.4331768414278,3317.265543473463
"192.168.1.104",47260,"13.65.102.222",8883,28,7684,15,1461,13,6223,143811.383440681,15.000093342008768,779.1951512239575,3318.912680401566
"192.168.1.104",47262,"13.65.102.222",8883,28,7688,15,1461,13,6227,143856.483691493,14.998496131011052,779.2781288141126,3321.399663330239
"192.168.1.104",47264,"13.65.102.222",8883,28,7689,15,1461,13,6228,143901.580481239,14.973966662975727,780.554696231525,3327.374844715905
