"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",54314,"::1",4433,18,6572,10,1975,8,4597,4.51344508,0.013797969999999715,1145095.9815103472,2665319.6086091474
"::1",54316,"::1",4433,18,6579,10,1975,8,4604,4.534067041,0.014299198999999874,1104956.9979409433,2575808.6169722043
"::1",54318,"::1",4433,18,6593,10,1975,8,4618,4.5534337019999995,0.011263177000000013,1402801.3587995626,3280069.202499433
"::1",54320,"::1",4433,18,6596,10,1975,8,4621,4.569210956,0.01177931199999982,1341334.706135659,3138383.6339508253
"::1",54322,"::1",4433,18,6561,10,1975,8,4586,4.585826363,0.011704531000000351,1349904.5796879453,3134512.608834895
"::1",54324,"::1",4433,18,6561,10,1975,8,4586,4.6040502960000005,0.013178257999999943,1198944.5038942224,2783979.4910677997
"::1",54326,"::1",4433,18,6578,10,1975,8,4603,4.622723148,0.010567925999999339,1495089.9542635884,3484505.852898885
"::1",54328,"::1",4433,18,6576,10,1975,8,4601,4.639254558,0.014781288000000004,1068919.0278952685,2490175.4163777875
"::1",54330,"::1",4433,18,6578,10,1975,8,4603,4.661319783,0.012576586999999861,1256302.683709036,2927980.3813228826
"::1",54332,"::1",4433,18,6580,10,1975,8,4605,4.680960816,0.01041744900000019,1516686.0908078083,3536374.4041366875
"::1",54334,"::1",4433,18,6596,10,1975,8,4621,4.69773122,0.015119351000000059,1045018.400591397,2445078.495763466
"::1",54336,"::1",4433,18,6564,10,1975,8,4589,4.721771802,0.0102360130000001,1543569.747322502,3586552.693905297
"::1",54338,"::1",4433,18,6579,10,1975,8,4604,4.736396341,0.009734128999999925,1623154.9838717077,3783800.2763267555
"::1",54340,"::1",4433,18,6579,10,1975,8,4604,4.750564988,0.013038734000000218,1211774.0878830517,2824814.126892947
"::1",54342,"::1",4433,18,6579,10,1975,8,4604,4.768867339,0.013538098999999804,1167076.707002972,2720618.308375536
"::1",54344,"::1",4433,18,6590,10,1975,8,4615,4.788896052,0.013220588000000255,1195105.6942399002,2792614.065274501
"::1",54346,"::1",4433,18,6576,10,1975,8,4601,4.80924631,0.011161901000000363,1415529.4873157796,3297646.162602482
"::1",54348,"::1",4433,18,6560,10,1975,8,4585,4.826904903,0.014920957000000179,1058913.3123297528,2458287.360522489
"::1",54350,"::1",4433,18,6579,10,1975,8,4604,4.848521517,0.010287257999999966,1535880.6010309116,3580351.5377956033
"::1",54352,"::1",4433,18,6579,10,1975,8,4604,4.86544424,0.015161660999999604,1042102.1812847822,2429285.287410196
"::1",54354,"::1",4433,18,6578,10,1975,8,4603,4.888459972,0.013028685000000095,1212708.726935979,2826378.8709297776
"::1",54356,"::1",4433,18,6578,10,1975,8,4603,4.909149534,0.013802987000000044,1144679.7711248985,2667828.347588814
"::1",54358,"::1",4433,18,6575,10,1975,8,4600,4.930279779,0.01487834300000035,1061946.2126931492,2473393.710576449
"::1",54360,"::1",4433,19,6649,10,1975,9,4674,4.952907083,0.01638606499999984,964233.9390207567,2281938.952396464
"::1",54362,"::1",4433,18,6558,10,1975,8,4583,4.977085519,0.01346200999999958,1173673.1736197264,2723516.0276958006
"::1",54364,"::1",4433,18,6576,10,1975,8,4601,4.996958257,0.0134191760000002,1177419.5375334346,2742940.4011095357
"::1",54366,"::1",4433,18,6592,10,1975,8,4617,5.0173902,0.014939606999999633,1057591.407859684,2472354.1924497015
"::1",54368,"::1",4433,18,6579,10,1975,8,4604,5.039342804,0.010963419999999502,1441156.135585494,3359535.619359805
"::1",54370,"::1",4433,18,6577,10,1975,8,4602,5.056208446,0.013416581999999622,1177647.1831648662,2744067.00603783
"::1",54372,"::1",4433,18,6577,10,1975,8,4602,5.075322054,0.012696752000000089,1244412.7442986907,2899639.2148164934
"::1",54374,"::1",4433,18,6576,10,1975,8,4601,5.092449483,0.0122881459999995,1285792.014515505,2995407.118372576
"::1",54376,"::1",4433,18,6578,10,1975,8,4603,5.110501818,0.010461516999999532,1510297.2159774445,3519948.3975413553
"::1",54378,"::1",4433,18,6560,10,1975,8,4585,5.126998695,0.013466340999999993,1173295.7007400903,2723828.2470345893
"::1",54380,"::1",4433,18,6577,10,1975,8,4602,5.146987116,0.011430387999999958,1382280.2865484583,3220888.0398460785
"::1",54382,"::1",4433,18,6576,10,1975,8,4601,5.164826946,0.015332195000000048,1030511.2868705329,2400699.9650082644
"::1",54384,"::1",4433,18,6563,10,1975,8,4588,5.18771365,0.01097781100000006,1439266.899384578,3343471.6629754147
"::1",54386,"::1",4433,18,6558,10,1975,8,4583,5.205701119,0.011311888999999908,1396760.5233750197,3241191.63474821
"::1",54388,"::1",4433,18,6574,10,1975,8,4599,5.224287333,0.013806562000000078,1144383.3736450763,2664819.815389218
"::1",54390,"::1",4433,18,6573,10,1975,8,4598,5.245125724,0.010681680000000249,1479168.0709401174,3443653.0583203337
"::1",54392,"::1",4433,18,6576,10,1975,8,4601,5.262615078,0.015329067000000585,1030721.569681925,2401189.844104576
