"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",50322,"::1",4433,18,7444,10,2441,8,5003,4.06697955,0.02626909999999949,743382.9099588634,1523615.198084471
"::1",50324,"::1",4433,18,7464,10,2441,8,5023,4.09913777,0.028488592000000423,685467.3618127463,1410529.5200268023
"::1",50326,"::1",4433,18,7430,10,2441,8,4989,4.134755622,0.030057507999999622,649687.9248938484,1327854.5912721874
"::1",50328,"::1",4433,18,7443,10,2441,8,5002,4.171268319,0.027023392000000257,722633.1912736867,1480791.160487907
"::1",50330,"::1",4433,18,7445,10,2441,8,5004,4.204368088,0.030956888000000404,630812.761282715,1293153.2394341277
"::1",50332,"::1",4433,18,7446,10,2441,8,5005,4.242050659,0.030680574999999877,636493.937939562,1305060.2865167996
"::1",50334,"::1",4433,18,7443,10,2441,8,5002,4.277488289,0.02839353800000044,687762.1239029703,1409334.7577888807
"::1",50336,"::1",4433,18,7464,10,2441,8,5023,4.311994607,0.02614247500000033,746983.5966181378,1537115.364937692
"::1",50338,"::1",4433,18,7445,10,2441,8,5004,4.344767958,0.028043914999999586,696336.4423262689,1427475.4434250921
"::1",50340,"::1",4433,18,7446,10,2441,8,5005,4.379668851,0.030139000000000138,647931.2518663496,1328511.2312949938
"::1",50342,"::1",4433,18,7463,10,2441,8,5022,4.415516813,0.02573802299999972,758721.8334524067,1560959.0526825015
"::1",50344,"::1",4433,18,7447,9,2355,9,5092,4.447493562,0.027698565999999758,680179.6165187816,1470689.8544856205
"::1",50346,"::1",4433,18,7462,10,2441,8,5021,4.480020583,0.029719475000000273,657077.5560469968,1351571.6546136711
"::1",50348,"::1",4433,18,7443,10,2441,8,5002,4.516493915,0.02961372399999984,659423.9886884913,1351265.3795247169
"::1",50350,"::1",4433,18,7431,10,2441,8,4990,4.5519446420000005,0.02939899999999973,664240.2802816483,1357869.3152828452
"::1",50352,"::1",4433,18,7445,10,2441,8,5004,4.587049244,0.027045151000000267,722051.8014486148,1480191.402887697
"::1",50354,"::1",4433,18,7462,10,2441,8,5021,4.61944977,0.030403180999999613,642301.2118370195,1321177.5438892567
"::1",50356,"::1",4433,18,7459,10,2441,8,5018,4.65731356,0.029205992999999708,668629.893871446,1374512.4159962786
"::1",50358,"::1",4433,18,7439,10,2441,8,4998,4.693926205,0.027940212999999936,698920.9423707703,1431055.6616014377
"::1",50360,"::1",4433,18,7458,10,2441,8,5017,4.727678707,0.026958265000000203,724378.9613315194,1488819.8480132048
"::1",50362,"::1",4433,18,7445,10,2441,8,5004,4.760636878,0.027237250000000657,716959.3112373507,1469751.9022661624
"::1",50364,"::1",4433,18,7426,10,2441,8,4985,4.793708942,0.029023720999999725,672828.9594569968,1374048.48950968
"::1",50366,"::1",4433,18,7447,10,2441,8,5006,4.8281387559999995,0.027812023000000963,702142.379214893,1439952.7858868309
"::1",50368,"::1",4433,18,7465,10,2441,8,5024,4.8628490410000005,0.02832371799999933,689457.5069558474,1419022.7427063405
"::1",50370,"::1",4433,18,7430,10,2441,8,4989,4.896534772,0.026580291000000145,734679.6918062294,1501563.6961988031
"::1",50372,"::1",4433,18,7460,10,2441,8,5019,4.928688482,0.024987593999999724,781507.8154383417,1606877.3968394252
"::1",50374,"::1",4433,18,7447,10,2441,8,5006,4.960118842,0.03131078500000051,623682.861991473,1279048.0979636682
"::1",50376,"::1",4433,18,7429,10,2441,8,4988,4.998647228,0.03113776199999929,627148.4765025965,1281530.766405142
"::1",50378,"::1",4433,18,7461,10,2441,8,5020,5.03594627,0.029509534999999865,661752.2099213047,1360916.0564543013
"::1",50380,"::1",4433,18,7460,10,2441,8,5019,5.07288454,0.028296801999999843,690113.3209328782,1418958.933945971
"::1",50382,"::1",4433,18,7450,10,2441,8,5009,5.108031139,0.0282855289999997,690388.3607762898,1416696.1487621614
"::1",50384,"::1",4433,18,7461,10,2441,8,5020,5.142897818,0.029312931999999847,666190.6082953456,1370043.774536106
"::1",50386,"::1",4433,18,7429,10,2441,8,4988,5.176930397,0.028647761000000216,681658.8563413334,1392918.6298363665
"::1",50388,"::1",4433,18,7443,10,2441,8,5002,5.212626899,0.028786876999999933,678364.6590076459,1390077.846930047
"::1",50390,"::1",4433,18,7430,10,2441,8,4989,5.247523176,0.02876839199999992,678800.5391472715,1387355.956495591
"::1",50392,"::1",4433,18,7428,10,2441,8,4987,5.283165609,0.031700092000000346,616023.4487647476,1258545.2433387123
"::1",50394,"::1",4433,18,7442,10,2441,8,5001,5.322331324,0.031555619999999784,618843.8065865964,1267856.5656450507
"::1",50396,"::1",4433,18,7458,10,2441,8,5017,5.359091954,0.030875446999999667,632476.6731312493,1299932.5969272747
"::1",50398,"::1",4433,18,7430,10,2441,8,4989,5.395433675,0.027317399000000187,714855.7591445608,1461046.858816966
"::1",50400,"::1",4433,18,7428,10,2441,8,4987,5.428708084,0.03101574100000004,629615.7812254098,1286314.5845846452
"::1",50402,"::1",4433,18,7445,10,2441,8,5004,5.465496782,0.028976232000000657,673931.6554339969,1381546.0892223355
"::1",50404,"::1",4433,18,7446,10,2441,8,5005,5.5013057530000005,0.02969114399999917,657704.5330419247,1348550.261317015
"::1",50406,"::1",4433,18,7428,10,2441,8,4987,5.536356267,0.027931044999999877,699150.3540236353,1428374.7707971605
"::1",50408,"::1",4433,18,7449,10,2441,8,5008,5.57130559,0.030667634000000277,636762.5229908451,1306393.5744113694
"::1",50410,"::1",4433,18,7464,10,2441,8,5023,5.60856762,0.02898766200000047,673665.9203491362,1386244.9479367929
"::1",50412,"::1",4433,18,7446,10,2441,8,5005,5.644159657,0.031140446999999405,627094.4023379104,1285787.5803774032
"::1",50414,"::1",4433,18,7450,10,2441,8,5009,5.681659728,0.029141485000000245,670109.982384214,1375084.351398004
"::1",50416,"::1",4433,18,7444,10,2441,8,5003,5.717778058,0.02775610799999928,703556.853143838,1441988.9128548224
"::1",50418,"::1",4433,18,7444,10,2441,8,5003,5.750917433,0.025575509000000274,763542.9660461417,1564934.6411834685
"::1",50420,"::1",4433,18,7446,10,2441,8,5005,5.782860113,0.02723184899999964,717101.5086048787,1470337.1776187702
